stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.7688491940498352,0.5952969193458557,0.8727678656578064,0.29334381222724915,0.0010000000474974513
2,frozen_head,0.86879962682724,0.35108399391174316,0.8772321343421936,0.2817070186138153,0.0010000000474974513
3,frozen_head,0.8851686716079712,0.3116305470466614,0.8950892686843872,0.24570253491401672,0.0010000000474974513
4,frozen_head,0.9035218358039856,0.2621373236179352,0.9084821343421936,0.20201949775218964,0.0010000000474974513
5,frozen_head,0.9040178656578064,0.25561442971229553,0.8950892686843872,0.25768715143203735,0.0010000000474974513
6,frozen_head,0.9069940447807312,0.24241280555725098,0.8928571343421936,0.26699575781822205,0.0010000000474974513
7,frozen_head,0.93129962682724,0.18119686841964722,0.9151785969734192,0.1940971463918686,0.00020000000949949026
8,frozen_head,0.9355158805847168,0.17713290452957153,0.9174107313156128,0.18611808121204376,0.00020000000949949026
9,frozen_head,0.942460298538208,0.16719628870487213,0.921875,0.18990115821361542,0.00020000000949949026
10,frozen_head,0.941220223903656,0.1566588133573532,0.9174107313156128,0.1974317580461502,0.00020000000949949026
11,frozen_head,0.9432043433189392,0.15270781517028809,0.9196428656578064,0.18866941332817078,4.0000002627493814e-05
1,fine_tuning,0.9342758059501648,0.1763174831867218,0.9263392686843872,0.1971263736486435,9.999999747378752e-06
2,fine_tuning,0.9714781641960144,0.0867733508348465,0.9464285969734192,0.13012473285198212,9.999999747378752e-06
3,fine_tuning,0.9866071343421936,0.03976741060614586,0.9620535969734192,0.10758332163095474,9.999999747378752e-06
4,fine_tuning,0.9903273582458496,0.027907144278287888,0.9620535969734192,0.11177961528301239,9.999999747378752e-06
5,fine_tuning,0.9947916865348816,0.016551079228520393,0.9553571343421936,0.1185174509882927,9.999999747378752e-06
6,fine_tuning,0.9985119104385376,0.006448077503591776,0.9620535969734192,0.10501843690872192,1.9999999949504854e-06
7,fine_tuning,0.9997519850730896,0.00327661307528615,0.9642857313156128,0.1372595876455307,1.9999999949504854e-06
8,fine_tuning,0.9997519850730896,0.0015315759228542447,0.9709821343421936,0.1333247721195221,1.9999999949504854e-06
9,fine_tuning,1.0,0.0012918028514832258,0.9642857313156128,0.11977142840623856,4.0000000467443897e-07
