stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.5838293433189392,1.0273008346557617,0.8058035969734192,0.5577582716941833,0.0003000000142492354
2,frozen_head,0.7765377163887024,0.5852533578872681,0.8325892686843872,0.4588313698768616,0.0003000000142492354
3,frozen_head,0.8144841194152832,0.4776613116264343,0.8727678656578064,0.38919225335121155,0.0003000000142492354
4,frozen_head,0.830605149269104,0.426507830619812,0.8772321343421936,0.3607196509838104,0.0003000000142492354
5,frozen_head,0.8608630895614624,0.36910468339920044,0.8794642686843872,0.3421132266521454,0.0003000000142492354
6,frozen_head,0.8735119104385376,0.3387647867202759,0.8861607313156128,0.3280503451824188,0.0003000000142492354
7,frozen_head,0.8807043433189392,0.32230043411254883,0.890625,0.32170233130455017,0.0003000000142492354
8,frozen_head,0.8871527910232544,0.3123469948768616,0.8928571343421936,0.3131122291088104,0.0003000000142492354
9,frozen_head,0.8888888955116272,0.29584792256355286,0.9040178656578064,0.30342116951942444,0.0003000000142492354
10,frozen_head,0.8965773582458496,0.2760150730609894,0.9040178656578064,0.3031989634037018,0.0003000000142492354
11,frozen_head,0.9017857313156128,0.27400916814804077,0.9084821343421936,0.2971998155117035,0.0003000000142492354
12,frozen_head,0.9017857313156128,0.25973355770111084,0.90625,0.28505417704582214,0.0003000000142492354
13,frozen_head,0.9064980149269104,0.25227153301239014,0.9084821343421936,0.2814958691596985,0.0003000000142492354
14,frozen_head,0.9064980149269104,0.23939086496829987,0.90625,0.28812286257743835,0.0003000000142492354
15,frozen_head,0.9122023582458496,0.23801234364509583,0.9151785969734192,0.2701316773891449,0.0003000000142492354
1,fine_tuning,0.921875,0.21007663011550903,0.9308035969734192,0.22383442521095276,9.999999747378752e-06
2,fine_tuning,0.9598214030265808,0.11418135464191437,0.9375,0.21432802081108093,9.999999747378752e-06
3,fine_tuning,0.9811508059501648,0.0583033561706543,0.9419642686843872,0.20863747596740723,9.999999747378752e-06
4,fine_tuning,0.9853670597076416,0.040435366332530975,0.9620535969734192,0.19636404514312744,9.999999747378752e-06
5,fine_tuning,0.9942956566810608,0.023616274818778038,0.9575892686843872,0.22938664257526398,9.999999747378752e-06
6,fine_tuning,0.996279776096344,0.014604411087930202,0.9620535969734192,0.20009379088878632,9.999999747378752e-06
7,fine_tuning,0.9980158805847168,0.007879978977143764,0.9598214030265808,0.20279452204704285,1.9999999949504854e-06
