mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm_classifier__C,param_svm_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
43.57956004142761,0.14628220368778827,28.687726974487305,0.1335276875433368,0.01,scale,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 'scale'}",0.3157709146846527,0.5324916658375434,0.520883847861698,0.4563821427946313,0.09954002030167708,17
43.37237739562988,0.15162719218424114,28.85773801803589,0.07546774451032041,0.01,1e-05,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 1e-05}",0.3066863733918489,0.5111991711851837,0.40226031069762047,0.40671528509155097,0.08355140618386699,18
43.33680526415507,0.04085254780240947,28.60355035463969,0.19713015048107035,0.01,0.0001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.0001}",0.31649678821612715,0.5246606446358921,0.6334499093868488,0.4915357807462894,0.13149844792682044,16
42.99056005477905,0.2390520583715872,28.76138512293498,0.05275430798662728,0.01,0.001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.001}",0.20855872100012018,0.1546683058182557,0.12711235568616072,0.16344646083484551,0.033824740549240936,22
42.79728881518046,0.15602216378297407,28.70735748608907,0.24154820181180012,0.01,0.01,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.01}",0.14935416710926047,0.12180144183864217,0.12576949522992895,0.13230836805927718,0.012161573661012068,24
33.33079973856608,0.231950542278476,26.157519817352295,0.24069079747254926,0.1,scale,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 'scale'}",0.7466653065246238,0.7322647758292273,0.7518473708591062,0.7435924844043192,0.008284571357382142,10
39.77389256159464,0.5521692335375666,29.197862148284912,0.5272410172695576,0.1,1e-05,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 1e-05}",0.3920056686138558,0.5213720465395342,0.644815568813883,0.5193977613224243,0.10321865064472219,15
31.539011240005493,0.03190993429904665,25.260132630666096,0.26827568289389764,0.1,0.0001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.0001}",0.7380628015336791,0.737815868476283,0.7443329167221653,0.7400705289107091,0.0030156487831693598,11
42.74142758051554,0.13049593315197436,28.398983319600422,0.18339250176783126,0.1,0.001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.001}",0.20855872100012018,0.1546683058182557,0.12711235568616072,0.16344646083484551,0.033824740549240936,22
42.536866188049316,0.07830248623364572,28.55420176188151,0.5329554091053894,0.1,0.01,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.01}",0.14935416710926047,0.12180144183864217,0.12576949522992895,0.13230836805927718,0.012161573661012068,24
26.410023768742878,0.23011443704112722,23.927390972773235,0.9351277646875217,1.0,scale,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 'scale'}",0.8726033496907374,0.870092250795654,0.8724945306144082,0.8717300437002665,0.001158946244552245,5
25.612727801005047,0.20563323788937063,24.57211995124817,0.8526421743431638,1.0,1e-05,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 1e-05}",0.7810136340570134,0.773658955537254,0.7766339613601215,0.777102183651463,0.003020733698715658,9
21.027339776357014,0.3207558517705189,23.017321745554607,0.0926664198309942,1.0,0.0001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.0001}",0.8597984194473972,0.8569893207848951,0.8593548998285704,0.858714213353621,0.0012330499295933367,6
41.95655337969462,0.1265264974337132,29.064650535583496,0.8848524282805043,1.0,0.001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.001}",0.7074566613791975,0.6880266568593463,0.6808950499480082,0.6921261227288507,0.0112244974873947,14
42.1822190284729,0.0946954135941153,28.799000422159832,0.1352782090133688,1.0,0.01,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.01}",0.19021022748188066,0.19394029169888508,0.1877868095832867,0.19064577625468412,0.00253095668168715,21
29.697837432225544,0.011739208932213476,24.154353221257526,0.940989268408507,10.0,scale,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 'scale'}",0.8900633221907841,0.8870809224571171,0.8865496618446019,0.8878979688308344,0.0015464207792375809,1
16.592174132664997,0.1343315460097729,18.73605513572693,0.06987754104303981,10.0,1e-05,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 1e-05}",0.848963505887431,0.8419783428327633,0.8492375726642106,0.8467264737948016,0.0033592994184337426,8
24.80567177136739,1.0157547549007375,22.815486828486126,0.7093755919807806,10.0,0.0001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.0001}",0.8832754639197526,0.8804402773972912,0.8821983776398328,0.8819713729856256,0.0011685372591579302,3
41.752536376317344,0.1040453208832133,29.60819347699483,1.42756738735957,10.0,0.001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.001}",0.7207829031642716,0.7058335721861243,0.701174595593002,0.709263690314466,0.008364437189002863,12
41.75085155169169,0.0590247765864007,30.47778558731079,0.5551227421206356,10.0,0.01,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.01}",0.19562713578835828,0.19712000433140398,0.19107360366455506,0.19460691459477242,0.002571689291613464,19
29.823318163553875,0.4247049529684707,25.044676303863525,0.8063428063170694,100.0,scale,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 'scale'}",0.8900633221907841,0.8870809224571171,0.8865496618446019,0.8878979688308344,0.0015464207792375809,1
