,precision,recall,f1-score,support
glioma,0.9139784946236559,0.9107142857142857,0.9123434704830053,280.0
meningioma,0.8526315789473684,0.8678571428571429,0.8601769911504424,280.0
notumor,0.9925093632958801,0.9464285714285714,0.9689213893967094,280.0
pituitary,0.916955017301038,0.9464285714285714,0.9314586994727593,280.0
accuracy,0.9178571428571428,0.9178571428571428,0.9178571428571428,0.9178571428571428
macro avg,0.9190186135419857,0.9178571428571427,0.9182251376257291,1120.0
weighted avg,0.9190186135419857,0.9178571428571428,0.9182251376257292,1120.0
