stage_epoch,stage,accuracy,loss
1,frozen_head,0.7437499761581421,0.6555585861206055
2,frozen_head,0.8544642925262451,0.410489559173584
3,frozen_head,0.8671875,0.3610348701477051
4,frozen_head,0.8736607432365417,0.343230277299881
5,frozen_head,0.8808035850524902,0.3225879967212677
6,frozen_head,0.8930803537368774,0.2964019179344177
7,frozen_head,0.8881696462631226,0.29384645819664
8,frozen_head,0.8959821462631226,0.2775031626224518
9,frozen_head,0.8979910612106323,0.2731930613517761
10,frozen_head,0.8999999761581421,0.266593873500824
11,frozen_head,0.9020089507102966,0.2568993866443634
12,frozen_head,0.9033482074737549,0.255613774061203
13,frozen_head,0.9111607074737549,0.24638265371322632
14,frozen_head,0.9078124761581421,0.24709859490394592
15,frozen_head,0.9051339030265808,0.24220538139343262
1,fine_tuning,0.9138392806053162,0.22805310785770416
2,fine_tuning,0.921875,0.2135983258485794
3,fine_tuning,0.9243303537368774,0.20014843344688416
4,fine_tuning,0.9310267567634583,0.18703904747962952
5,fine_tuning,0.932812511920929,0.18532350659370422
6,fine_tuning,0.9352678656578064,0.17781904339790344
7,fine_tuning,0.9426339268684387,0.16438770294189453
8,fine_tuning,0.9399553537368774,0.1578257977962494
9,fine_tuning,0.9424107074737549,0.14893218874931335
10,fine_tuning,0.9450892806053162,0.14836204051971436
11,fine_tuning,0.948437511920929,0.13940559327602386
12,fine_tuning,0.9537946581840515,0.13529960811138153
13,fine_tuning,0.9486607313156128,0.13492287695407867
14,fine_tuning,0.9558035731315613,0.12993188202381134
15,fine_tuning,0.9575892686843872,0.11918725818395615
16,fine_tuning,0.9609375,0.11742404103279114
17,fine_tuning,0.9633928537368774,0.11261969059705734
18,fine_tuning,0.9611607193946838,0.11040185391902924
