index,precision,recall,f1-score,support
glioma,0.8521400778210116,0.7821428571428571,0.8156424581005587,280.0
meningioma,0.7762237762237763,0.7928571428571428,0.784452296819788,280.0
notumor,0.9672727272727273,0.95,0.9585585585585585,280.0
pituitary,0.8344370860927153,0.9,0.865979381443299,280.0
accuracy,0.85625,0.85625,0.85625,0.85625
macro avg,0.8575184168525576,0.85625,0.856158173730551,1120.0
weighted avg,0.8575184168525575,0.85625,0.8561581737305511,1120.0
